ID,Latitude,Longitude,poi,lat,long,distance
5632372,40.72644,-73.97866,Rockefeller Center,40.75869804,-73.97849123,
5632924,40.71762,-73.99328,Rockefeller Center,40.75869804,-73.97849123,
5633476,40.72846,-74.00113,Rockefeller Center,40.75869804,-73.97849123,
5634028,40.77387,-73.91778,Rockefeller Center,40.75869804,-73.97849123,
5635133,40.64548,-73.8949,Rockefeller Center,40.75869804,-73.97849123,
5635685,40.68384,-73.96042,Rockefeller Center,40.75869804,-73.97849123,
5636238,40.71339,-73.95546,Rockefeller Center,40.75869804,-73.97849123,
5636790,40.71408,-73.95708,Rockefeller Center,40.75869804,-73.97849123,
5637895,40.66683,-73.99308,Rockefeller Center,40.75869804,-73.97849123,
5638447,40.74957,-73.98255,Rockefeller Center,40.75869804,-73.97849123,
5640104,40.80755,-73.94141,Rockefeller Center,40.75869804,-73.97849123,
5640656,40.80273,-73.95748,Rockefeller Center,40.75869804,-73.97849123,
5643970,40.69298,-73.96851,Rockefeller Center,40.75869804,-73.97849123,
5645074,40.71741,-73.95555,Rockefeller Center,40.75869804,-73.97849123,
5646179,40.73235,-73.98392,Rockefeller Center,40.75869804,-73.97849123,
5646731,40.69113,-73.91501,Rockefeller Center,40.75869804,-73.97849123,
5649493,40.68521,-73.93707,Rockefeller Center,40.75869804,-73.97849123,
5651702,40.67844,-73.98136,Rockefeller Center,40.75869804,-73.97849123,
5652254,40.64876,-73.96279,Rockefeller Center,40.75869804,-73.97849123,
5653359,40.71507,-73.99033,Rockefeller Center,40.75869804,-73.97849123,
5662196,40.72764,-74.00076,Rockefeller Center,40.75869804,-73.97849123,
5662748,40.74026,-73.99746,Rockefeller Center,40.75869804,-73.97849123,
5663853,40.72008,-73.94464,Rockefeller Center,40.75869804,-73.97849123,
5665510,40.7644,-73.99338,Rockefeller Center,40.75869804,-73.97849123,
5667719,40.71515,-73.94798,Rockefeller Center,40.75869804,-73.97849123,
5668823,40.79,-73.97318,Rockefeller Center,40.75869804,-73.97849123,
5669376,40.68084,-73.93075,Rockefeller Center,40.75869804,-73.97849123,
5670480,40.72174,-73.98418,Rockefeller Center,40.75869804,-73.97849123,
5671033,40.77025,-73.95491,Rockefeller Center,40.75869804,-73.97849123,
5673242,40.764,-73.9587,Rockefeller Center,40.75869804,-73.97849123,
5675451,40.72275,-73.98525,Rockefeller Center,40.75869804,-73.97849123,
5676003,40.73408,-74.00263,Rockefeller Center,40.75869804,-73.97849123,
5677660,40.83771,-73.94638,Rockefeller Center,40.75869804,-73.97849123,
5678212,40.68997,-73.94205,Rockefeller Center,40.75869804,-73.97849123,
5678765,40.79324,-73.97489,Rockefeller Center,40.75869804,-73.97849123,
5679317,40.79726,-73.9329,Rockefeller Center,40.75869804,-73.97849123,
5682631,40.72781,-73.9862,Rockefeller Center,40.75869804,-73.97849123,
5684288,40.59428,-73.78855,Rockefeller Center,40.75869804,-73.97849123,
5685945,40.77086,-73.89578,Rockefeller Center,40.75869804,-73.97849123,
5690363,40.77238,-73.92446,Rockefeller Center,40.75869804,-73.97849123,
5690915,40.75055,-73.98679,Rockefeller Center,40.75869804,-73.97849123,
5691468,40.70252,-73.9279,Rockefeller Center,40.75869804,-73.97849123,
5693125,40.71145,-73.95302,Rockefeller Center,40.75869804,-73.97849123,
5693677,40.71834,-73.95867,Rockefeller Center,40.75869804,-73.97849123,
5694781,40.67191,-73.95265,Rockefeller Center,40.75869804,-73.97849123,
5696991,40.72496,-73.98289,Rockefeller Center,40.75869804,-73.97849123,
5698648,40.82553,-73.93875,Rockefeller Center,40.75869804,-73.97849123,
5701409,40.82589,-73.95094,Rockefeller Center,40.75869804,-73.97849123,
5701961,40.81781,-73.9347,Rockefeller Center,40.75869804,-73.97849123,
5703066,40.74876,-73.94507,Rockefeller Center,40.75869804,-73.97849123,
5704171,40.68683,-73.95466,Rockefeller Center,40.75869804,-73.97849123,
5704723,40.77323,-73.95567,Rockefeller Center,40.75869804,-73.97849123,
5705827,40.77209,-73.91096,Rockefeller Center,40.75869804,-73.97849123,
5707484,40.6815,-73.97309,Rockefeller Center,40.75869804,-73.97849123,
5708589,40.74574,-73.99226,Rockefeller Center,40.75869804,-73.97849123,
5709694,40.70306,-73.93629,Rockefeller Center,40.75869804,-73.97849123,
5714664,40.85133,-73.93844,Rockefeller Center,40.75869804,-73.97849123,
5715769,40.7101,-74.01721,Rockefeller Center,40.75869804,-73.97849123,
5719635,40.70664,-73.95399,Rockefeller Center,40.75869804,-73.97849123,
5723501,40.82033,-73.95632,Rockefeller Center,40.75869804,-73.97849123,
5725158,40.76539,-73.97897,Rockefeller Center,40.75869804,-73.97849123,
5727367,40.80133,-73.96574,Rockefeller Center,40.75869804,-73.97849123,
5729576,40.71214,-73.95111,Rockefeller Center,40.75869804,-73.97849123,
5735099,40.71684,-73.95907,Rockefeller Center,40.75869804,-73.97849123,
5735652,40.82879,-73.93821,Rockefeller Center,40.75869804,-73.97849123,
5737309,40.71297,-73.96409,Rockefeller Center,40.75869804,-73.97849123,
5737861,40.71198,-73.96114,Rockefeller Center,40.75869804,-73.97849123,
5740622,40.81894,-73.93871,Rockefeller Center,40.75869804,-73.97849123,
5741727,40.6655,-73.99501,Rockefeller Center,40.75869804,-73.97849123,
5742279,40.68736,-73.92827,Rockefeller Center,40.75869804,-73.97849123,
5742832,40.6801,-73.97918,Rockefeller Center,40.75869804,-73.97849123,
5743384,40.78828,-73.9484,Rockefeller Center,40.75869804,-73.97849123,
5744488,40.66058,-73.95825,Rockefeller Center,40.75869804,-73.97849123,
5747250,40.68779,-73.91407,Rockefeller Center,40.75869804,-73.97849123,
5748355,40.7617,-73.99244,Rockefeller Center,40.75869804,-73.97849123,
5750011,40.74137,-73.9234,Rockefeller Center,40.75869804,-73.97849123,
5750564,40.66775,-73.98151,Rockefeller Center,40.75869804,-73.97849123,
5754430,40.81287,-73.95186,Rockefeller Center,40.75869804,-73.97849123,
5754982,40.68023,-73.91047,Rockefeller Center,40.75869804,-73.97849123,
5757191,40.71187,-73.96342,Rockefeller Center,40.75869804,-73.97849123,
5758848,40.71932,-73.95446,Rockefeller Center,40.75869804,-73.97849123,
5759401,40.66526,-73.98449,Rockefeller Center,40.75869804,-73.97849123,
5759953,40.76482,-73.92514,Rockefeller Center,40.75869804,-73.97849123,
5761610,40.63915,-73.95451,Rockefeller Center,40.75869804,-73.97849123,
5762162,40.69374,-73.96727,Rockefeller Center,40.75869804,-73.97849123,
5763819,40.70784,-73.94698,Rockefeller Center,40.75869804,-73.97849123,
5764924,40.7061,-74.0157,Rockefeller Center,40.75869804,-73.97849123,
5766028,40.75529,-73.92961,Rockefeller Center,40.75869804,-73.97849123,
5767133,40.81165,-73.95639,Rockefeller Center,40.75869804,-73.97849123,
5768790,40.74801,-73.98817,Rockefeller Center,40.75869804,-73.97849123,
5769894,40.68711,-73.9747,Rockefeller Center,40.75869804,-73.97849123,
5770447,40.84239,-73.93574,Rockefeller Center,40.75869804,-73.97849123,
5770999,40.63314,-74.02896,Rockefeller Center,40.75869804,-73.97849123,
5771551,40.7192,-73.99139,Rockefeller Center,40.75869804,-73.97849123,
5772656,40.72299,-73.99344,Rockefeller Center,40.75869804,-73.97849123,
5773760,40.77689,-73.98103,Rockefeller Center,40.75869804,-73.97849123,
5775417,40.79478,-73.93416,Rockefeller Center,40.75869804,-73.97849123,
5777074,40.73267,-74.00379,Rockefeller Center,40.75869804,-73.97849123,
5777626,40.73592,-74.00492,Rockefeller Center,40.75869804,-73.97849123,
5778179,40.66561,-73.98843,Rockefeller Center,40.75869804,-73.97849123,
5779836,40.79828,-73.97231,Rockefeller Center,40.75869804,-73.97849123,
5782597,40.64372,-73.90361,Rockefeller Center,40.75869804,-73.97849123,
5783702,40.67376,-73.98397,Rockefeller Center,40.75869804,-73.97849123,
5785359,40.83155,-73.94804,Rockefeller Center,40.75869804,-73.97849123,
5785911,40.78071,-73.95309,Rockefeller Center,40.75869804,-73.97849123,
5789777,40.73608,-74.00039,Rockefeller Center,40.75869804,-73.97849123,
5791434,40.70945,-73.83132,Rockefeller Center,40.75869804,-73.97849123,
5793091,40.79982,-73.95405,Rockefeller Center,40.75869804,-73.97849123,
5793643,40.73857,-73.99787,Rockefeller Center,40.75869804,-73.97849123,
5794748,40.82398,-73.94846,Rockefeller Center,40.75869804,-73.97849123,
5795300,40.67679,-73.96502,Rockefeller Center,40.75869804,-73.97849123,
5795852,40.80132,-73.9547,Rockefeller Center,40.75869804,-73.97849123,
5800271,40.76832,-73.96118,Rockefeller Center,40.75869804,-73.97849123,
5803032,40.68566,-73.95808,Rockefeller Center,40.75869804,-73.97849123,
5803585,40.70621,-73.94903,Rockefeller Center,40.75869804,-73.97849123,
5806346,40.75394,-73.80538,Rockefeller Center,40.75869804,-73.97849123,
5806898,40.68542,-73.96103,Rockefeller Center,40.75869804,-73.97849123,
5809108,40.76177,-73.92627,Rockefeller Center,40.75869804,-73.97849123,
5814631,40.78165,-73.94825,Rockefeller Center,40.75869804,-73.97849123,
5816840,40.7465,-73.991,Rockefeller Center,40.75869804,-73.97849123,
5817392,40.6913,-73.92934,Rockefeller Center,40.75869804,-73.97849123,
5818497,40.75335,-73.99525,Rockefeller Center,40.75869804,-73.97849123,
5819049,40.7142,-73.99119,Rockefeller Center,40.75869804,-73.97849123,
5820706,40.67885,-74.00027,Rockefeller Center,40.75869804,-73.97849123,
5821810,40.73692,-73.99219,Rockefeller Center,40.75869804,-73.97849123,
5822915,40.71056,-73.94906,Rockefeller Center,40.75869804,-73.97849123,
5823467,40.75929,-73.9173,Rockefeller Center,40.75869804,-73.97849123,
5824020,40.80144,-73.95193,Rockefeller Center,40.75869804,-73.97849123,
5824572,40.71506,-73.96182,Rockefeller Center,40.75869804,-73.97849123,
5825124,40.87225,-73.88748,Rockefeller Center,40.75869804,-73.97849123,
5825677,40.7262,-73.8672,Rockefeller Center,40.75869804,-73.97849123,
5826781,40.70264,-73.91702,Rockefeller Center,40.75869804,-73.97849123,
5827886,40.68881,-73.97391,Rockefeller Center,40.75869804,-73.97849123,
5830647,40.68447,-73.9543,Rockefeller Center,40.75869804,-73.97849123,
5832856,40.80748,-73.94922,Rockefeller Center,40.75869804,-73.97849123,
5835066,40.72879,-73.98575,Rockefeller Center,40.75869804,-73.97849123,
5835618,40.70873,-73.95219,Rockefeller Center,40.75869804,-73.97849123,
5836723,40.77878,-73.94491,Rockefeller Center,40.75869804,-73.97849123,
5837275,40.61625,-73.9916,Rockefeller Center,40.75869804,-73.97849123,
5837827,40.69093,-73.91291,Rockefeller Center,40.75869804,-73.97849123,
5838379,40.66079,-73.9342,Rockefeller Center,40.75869804,-73.97849123,
5838932,40.66058,-73.93383,Rockefeller Center,40.75869804,-73.97849123,
5840036,40.74558,-74.00325,Rockefeller Center,40.75869804,-73.97849123,
5842246,40.68354,-73.92612,Rockefeller Center,40.75869804,-73.97849123,
5843350,40.68972,-73.95629,Rockefeller Center,40.75869804,-73.97849123,
5843902,40.68701,-73.99054,Rockefeller Center,40.75869804,-73.97849123,
5844455,40.68542,-73.98916,Rockefeller Center,40.75869804,-73.97849123,
5845007,40.74688,-74.00145,Rockefeller Center,40.75869804,-73.97849123,
5845559,40.68491,-73.75895,Rockefeller Center,40.75869804,-73.97849123,
5846112,40.80352,-73.95079,Rockefeller Center,40.75869804,-73.97849123,
5846664,40.66913,-73.93199,Rockefeller Center,40.75869804,-73.97849123,
5847216,40.67731,-73.96683,Rockefeller Center,40.75869804,-73.97849123,
5848321,40.71444,-73.96024,Rockefeller Center,40.75869804,-73.97849123,
5848873,40.71676,-73.9439,Rockefeller Center,40.75869804,-73.97849123,
5851082,40.71937,-73.99098,Rockefeller Center,40.75869804,-73.97849123,
5852739,40.71458,-73.96181,Rockefeller Center,40.75869804,-73.97849123,
5853292,40.74798,-73.9814,Rockefeller Center,40.75869804,-73.97849123,
5853844,40.77259,-73.95647,Rockefeller Center,40.75869804,-73.97849123,
5854396,40.70645,-73.9379,Rockefeller Center,40.75869804,-73.97849123,
5855501,40.62154,-74.08701,Rockefeller Center,40.75869804,-73.97849123,
5857158,40.77818,-73.98959,Rockefeller Center,40.75869804,-73.97849123,
5857710,40.7259,-73.9939,Rockefeller Center,40.75869804,-73.97849123,
5858815,40.66002,-73.99073,Rockefeller Center,40.75869804,-73.97849123,
5859367,40.71054,-73.95669,Rockefeller Center,40.75869804,-73.97849123,
5859919,40.74121,-74.00122,Rockefeller Center,40.75869804,-73.97849123,
5860471,40.70799,-73.94888,Rockefeller Center,40.75869804,-73.97849123,
5862681,40.71154,-73.96424,Rockefeller Center,40.75869804,-73.97849123,
5865442,40.68675,-73.94497,Rockefeller Center,40.75869804,-73.97849123,
5865994,40.75706,-73.91834,Rockefeller Center,40.75869804,-73.97849123,
5867099,40.73511,-73.95551,Rockefeller Center,40.75869804,-73.97849123,
5867651,40.69545,-73.92336,Rockefeller Center,40.75869804,-73.97849123,
5868204,40.79596,-73.94958,Rockefeller Center,40.75869804,-73.97849123,
5868756,40.85322,-73.93563,Rockefeller Center,40.75869804,-73.97849123,
5869308,40.69009,-73.99355,Rockefeller Center,40.75869804,-73.97849123,
5869861,40.71374,-73.9627,Rockefeller Center,40.75869804,-73.97849123,
5870413,40.81791,-73.95357,Rockefeller Center,40.75869804,-73.97849123,
5871517,40.7342,-74.00854,Rockefeller Center,40.75869804,-73.97849123,
5872070,40.76855,-73.92583,Rockefeller Center,40.75869804,-73.97849123,
5872622,40.71128,-73.954,Rockefeller Center,40.75869804,-73.97849123,
5873174,40.66922,-73.94682,Rockefeller Center,40.75869804,-73.97849123,
5874831,40.69297,-73.9741,Rockefeller Center,40.75869804,-73.97849123,
5877593,40.79745,-73.96936,Rockefeller Center,40.75869804,-73.97849123,
5878697,40.68511,-73.76012,Rockefeller Center,40.75869804,-73.97849123,
5879802,40.68982,-73.85379,Rockefeller Center,40.75869804,-73.97849123,
5880354,40.70966,-73.90064,Rockefeller Center,40.75869804,-73.97849123,
5880907,40.68955,-73.85348,Rockefeller Center,40.75869804,-73.97849123,
5881459,40.76966,-73.95319,Rockefeller Center,40.75869804,-73.97849123,
5882563,40.83705,-73.9399,Rockefeller Center,40.75869804,-73.97849123,
5883116,40.73212,-74.01051,Rockefeller Center,40.75869804,-73.97849123,
5883668,40.7154,-73.93866,Rockefeller Center,40.75869804,-73.97849123,
5889191,40.74375,-73.90678,Rockefeller Center,40.75869804,-73.97849123,
5889743,40.72298,-73.94545,Rockefeller Center,40.75869804,-73.97849123,
5890296,40.87211,-73.91544,Rockefeller Center,40.75869804,-73.97849123,
5890848,40.64345,-73.93643,Rockefeller Center,40.75869804,-73.97849123,
5891400,40.76037,-73.99084,Rockefeller Center,40.75869804,-73.97849123,
5892505,40.67852,-73.9557,Rockefeller Center,40.75869804,-73.97849123,
5893057,40.72278,-73.94478,Rockefeller Center,40.75869804,-73.97849123,
5894714,40.86623,-73.91993,Rockefeller Center,40.75869804,-73.97849123,
5899685,40.61291,-73.94972,Rockefeller Center,40.75869804,-73.97849123,
5903551,40.65348,-73.95978,Rockefeller Center,40.75869804,-73.97849123,
5904103,40.75987,-73.99056,Rockefeller Center,40.75869804,-73.97849123,
5905760,40.71296,-73.96148,Rockefeller Center,40.75869804,-73.97849123,
5906312,40.81456,-73.94159,Rockefeller Center,40.75869804,-73.97849123,
5909626,40.67367,-73.96079,Rockefeller Center,40.75869804,-73.97849123,
5910178,40.66233,-73.9615,Rockefeller Center,40.75869804,-73.97849123,
5911283,40.68908,-73.91452,Rockefeller Center,40.75869804,-73.97849123,
5911835,40.73728,-74.00773,Rockefeller Center,40.75869804,-73.97849123,
5912940,40.68587,-73.92094,Rockefeller Center,40.75869804,-73.97849123,
5915149,40.76219,-73.91963,Rockefeller Center,40.75869804,-73.97849123,
5916806,40.68552,-73.93581,Rockefeller Center,40.75869804,-73.97849123,
5917911,40.75129,-73.88784,Rockefeller Center,40.75869804,-73.97849123,
5918463,40.68636,-73.96207,Rockefeller Center,40.75869804,-73.97849123,
5919568,40.6904,-73.91538,Rockefeller Center,40.75869804,-73.97849123,
5920120,40.84872,-73.93633,Rockefeller Center,40.75869804,-73.97849123,
5922329,40.70412,-73.93555,Rockefeller Center,40.75869804,-73.97849123,
5922881,40.6886,-73.97409,Rockefeller Center,40.75869804,-73.97849123,
5926195,40.68175,-73.91144,Rockefeller Center,40.75869804,-73.97849123,
5928404,40.6412,-73.95302,Rockefeller Center,40.75869804,-73.97849123,
5929509,40.78787,-73.97116,Rockefeller Center,40.75869804,-73.97849123,
5930614,40.71571,-73.96556,Rockefeller Center,40.75869804,-73.97849123,
5933375,40.8395,-73.9447,Rockefeller Center,40.75869804,-73.97849123,
5935032,40.72982,-73.95503,Rockefeller Center,40.75869804,-73.97849123,
5935584,40.74153,-74.00036,Rockefeller Center,40.75869804,-73.97849123,
5936137,40.71905,-73.98487,Rockefeller Center,40.75869804,-73.97849123,
5938346,40.73376,-73.95443,Rockefeller Center,40.75869804,-73.97849123,
5938898,40.68645,-73.92425,Rockefeller Center,40.75869804,-73.97849123,
5940003,40.79487,-73.93477,Rockefeller Center,40.75869804,-73.97849123,
5940555,40.82094,-73.95622,Rockefeller Center,40.75869804,-73.97849123,
5941107,40.70212,-73.9851,Rockefeller Center,40.75869804,-73.97849123,
5941660,40.76493,-73.98066,Rockefeller Center,40.75869804,-73.97849123,
5943316,40.74229,-73.98165,Rockefeller Center,40.75869804,-73.97849123,
5944421,40.71449,-73.9874,Rockefeller Center,40.75869804,-73.97849123,
5945526,40.71117,-73.95292,Rockefeller Center,40.75869804,-73.97849123,
5946078,40.66689,-73.95882,Rockefeller Center,40.75869804,-73.97849123,
5947735,40.82443,-73.93843,Rockefeller Center,40.75869804,-73.97849123,
5948839,40.77199,-73.93159,Rockefeller Center,40.75869804,-73.97849123,
5949392,40.7787,-73.98088,Rockefeller Center,40.75869804,-73.97849123,
5950496,40.72424,-73.95303,Rockefeller Center,40.75869804,-73.97849123,
5951601,40.83019,-73.94991,Rockefeller Center,40.75869804,-73.97849123,
5953810,40.73983,-73.9988,Rockefeller Center,40.75869804,-73.97849123,
5954915,40.68666,-73.91972,Rockefeller Center,40.75869804,-73.97849123,
5956572,40.72253,-73.94733,Rockefeller Center,40.75869804,-73.97849123,
5958781,40.76734,-73.98676,Rockefeller Center,40.75869804,-73.97849123,
5959333,40.82878,-73.94625,Rockefeller Center,40.75869804,-73.97849123,
5960438,40.58804,-73.95674,Rockefeller Center,40.75869804,-73.97849123,
5960990,40.63967,-73.96424,Rockefeller Center,40.75869804,-73.97849123,
5962647,40.72004,-73.95615,Rockefeller Center,40.75869804,-73.97849123,
5963199,40.74508,-73.97854,Rockefeller Center,40.75869804,-73.97849123,
5965408,40.69712,-73.93325,Rockefeller Center,40.75869804,-73.97849123,
5965961,40.71909,-73.95811,Rockefeller Center,40.75869804,-73.97849123,
5966513,40.80054,-73.95497,Rockefeller Center,40.75869804,-73.97849123,
5968170,40.65146,-73.96634,Rockefeller Center,40.75869804,-73.97849123,
5969275,40.74138,-74.00072,Rockefeller Center,40.75869804,-73.97849123,
5969827,40.68637,-73.79214,Rockefeller Center,40.75869804,-73.97849123,
5970379,40.78267,-73.97661,Rockefeller Center,40.75869804,-73.97849123,
5970931,40.84666,-73.9379,Rockefeller Center,40.75869804,-73.97849123,
5971484,40.70588,-73.91464,Rockefeller Center,40.75869804,-73.97849123,
5972036,40.66036,-73.98214,Rockefeller Center,40.75869804,-73.97849123,
5973693,40.72597,-73.86131,Rockefeller Center,40.75869804,-73.97849123,
5975350,40.77228,-73.91345,Rockefeller Center,40.75869804,-73.97849123,
5975902,40.70393,-73.91679,Rockefeller Center,40.75869804,-73.97849123,
5977007,40.72714,-73.97894,Rockefeller Center,40.75869804,-73.97849123,
5978111,40.76441,-73.99245,Rockefeller Center,40.75869804,-73.97849123,
5978664,40.80108,-73.9705,Rockefeller Center,40.75869804,-73.97849123,
5979216,40.71761,-73.9641,Rockefeller Center,40.75869804,-73.97849123,
5980321,40.7173,-73.9532,Rockefeller Center,40.75869804,-73.97849123,
5980873,40.73323,-74.00434,Rockefeller Center,40.75869804,-73.97849123,
5982530,40.68391,-73.99583,Rockefeller Center,40.75869804,-73.97849123,
5983082,40.71199,-73.96022,Rockefeller Center,40.75869804,-73.97849123,
5985291,40.7179,-73.98477,Rockefeller Center,40.75869804,-73.97849123,
5985844,40.79721,-73.94328,Rockefeller Center,40.75869804,-73.97849123,
5986948,40.64924,-73.96714,Rockefeller Center,40.75869804,-73.97849123,
5987500,40.7185,-73.99805,Rockefeller Center,40.75869804,-73.97849123,
5988053,40.71488,-73.96148,Rockefeller Center,40.75869804,-73.97849123,
5989157,40.68378,-73.93573,Rockefeller Center,40.75869804,-73.97849123,
5990262,40.76371,-73.92049,Rockefeller Center,40.75869804,-73.97849123,
5993023,40.70043,-73.92167,Rockefeller Center,40.75869804,-73.97849123,
5994128,40.73873,-73.98153,Rockefeller Center,40.75869804,-73.97849123,
5994680,40.81961,-73.93937,Rockefeller Center,40.75869804,-73.97849123,
5995233,40.67177,-73.97882,Rockefeller Center,40.75869804,-73.97849123,
5996890,40.80993,-73.92613,Rockefeller Center,40.75869804,-73.97849123,
5999099,40.74206,-73.98014,Rockefeller Center,40.75869804,-73.97849123,
5999651,40.70658,-73.93801,Rockefeller Center,40.75869804,-73.97849123,
6000203,40.77252,-73.9556,Rockefeller Center,40.75869804,-73.97849123,
6002413,40.66672,-73.98462,Rockefeller Center,40.75869804,-73.97849123,
6002965,40.79421,-73.97097,Rockefeller Center,40.75869804,-73.97849123,
6005174,40.74723,-73.9916,Rockefeller Center,40.75869804,-73.97849123,
6006279,40.68503,-73.9742,Rockefeller Center,40.75869804,-73.97849123,
6007936,40.82599,-73.94545,Rockefeller Center,40.75869804,-73.97849123,
6008488,40.75671,-73.91749,Rockefeller Center,40.75869804,-73.97849123,
6009592,40.79063,-73.94718,Rockefeller Center,40.75869804,-73.97849123,
6010145,40.81254,-73.94118,Rockefeller Center,40.75869804,-73.97849123,
6011249,40.68564,-73.98408,Rockefeller Center,40.75869804,-73.97849123,
6011802,40.71996,-73.98729,Rockefeller Center,40.75869804,-73.97849123,
6012354,40.77566,-73.95335,Rockefeller Center,40.75869804,-73.97849123,
6014563,40.70875,-73.95364,Rockefeller Center,40.75869804,-73.97849123,
6015668,40.78768,-73.97238,Rockefeller Center,40.75869804,-73.97849123,
6016772,40.74438,-74.00178,Rockefeller Center,40.75869804,-73.97849123,
6017325,40.85073,-73.9128,Rockefeller Center,40.75869804,-73.97849123,
6017877,40.69847,-73.92787,Rockefeller Center,40.75869804,-73.97849123,
6019534,40.67886,-73.96802,Rockefeller Center,40.75869804,-73.97849123,
6021743,40.6648,-73.98044,Rockefeller Center,40.75869804,-73.97849123,
6022848,40.69467,-73.93333,Rockefeller Center,40.75869804,-73.97849123,
6023400,40.72039,-73.99683,Rockefeller Center,40.75869804,-73.97849123,
6023952,40.73104,-73.99708,Rockefeller Center,40.75869804,-73.97849123,
6024505,40.76112,-73.9619,Rockefeller Center,40.75869804,-73.97849123,
6025609,40.76194,-73.91881,Rockefeller Center,40.75869804,-73.97849123,
6026714,40.76249,-73.96217,Rockefeller Center,40.75869804,-73.97849123,
6027266,40.76021,-73.96157,Rockefeller Center,40.75869804,-73.97849123,
6027818,40.76244,-73.96031,Rockefeller Center,40.75869804,-73.97849123,
6028923,40.78567,-73.97665,Rockefeller Center,40.75869804,-73.97849123,
6030028,40.78289,-73.98477,Rockefeller Center,40.75869804,-73.97849123,
6031132,40.71591,-73.9417,Rockefeller Center,40.75869804,-73.97849123,
6032237,40.69489,-73.96496,Rockefeller Center,40.75869804,-73.97849123,
6033894,40.72297,-73.97973,Rockefeller Center,40.75869804,-73.97849123,
6034998,40.72403,-73.97783,Rockefeller Center,40.75869804,-73.97849123,
6035551,40.75328,-73.92244,Rockefeller Center,40.75869804,-73.97849123,
6036103,40.7196,-73.95599,Rockefeller Center,40.75869804,-73.97849123,
6036655,40.80016,-73.96448,Rockefeller Center,40.75869804,-73.97849123,
6038312,40.68151,-73.99285,Rockefeller Center,40.75869804,-73.97849123,
6039969,40.78201,-73.98379,Rockefeller Center,40.75869804,-73.97849123,
6040521,40.7818,-73.98483,Rockefeller Center,40.75869804,-73.97849123,
6041074,40.69054,-73.91446,Rockefeller Center,40.75869804,-73.97849123,
6042178,40.65371,-73.95623,Rockefeller Center,40.75869804,-73.97849123,
6042730,40.724,-73.84962,Rockefeller Center,40.75869804,-73.97849123,
6043283,40.7544,-73.97345,Rockefeller Center,40.75869804,-73.97849123,
6043835,40.79243,-73.93952,Rockefeller Center,40.75869804,-73.97849123,
6046044,40.71947,-73.99327,Rockefeller Center,40.75869804,-73.97849123,
6048253,40.6873,-73.97225,Rockefeller Center,40.75869804,-73.97849123,
6050463,40.69213,-73.95869,Rockefeller Center,40.75869804,-73.97849123,
6051015,40.80418,-73.95513,Rockefeller Center,40.75869804,-73.97849123,
6052672,40.77138,-73.94809,Rockefeller Center,40.75869804,-73.97849123,
6053224,40.65887,-73.94882,Rockefeller Center,40.75869804,-73.97849123,
6054329,40.78551,-73.94167,Rockefeller Center,40.75869804,-73.97849123,
6054881,40.77828,-73.9764,Rockefeller Center,40.75869804,-73.97849123,
6055433,40.67627,-73.94775,Rockefeller Center,40.75869804,-73.97849123,
6055986,40.7681,-73.91651,Rockefeller Center,40.75869804,-73.97849123,
6056538,40.74406,-73.94504,Rockefeller Center,40.75869804,-73.97849123,
6057643,40.74379,-73.98795,Rockefeller Center,40.75869804,-73.97849123,
6058747,40.67259,-73.95831,Rockefeller Center,40.75869804,-73.97849123,
6060404,40.69034,-73.91666,Rockefeller Center,40.75869804,-73.97849123,
6061509,40.81435,-73.94588,Rockefeller Center,40.75869804,-73.97849123,
6062061,40.71351,-73.92999,Rockefeller Center,40.75869804,-73.97849123,
6062613,40.70711,-73.95136,Rockefeller Center,40.75869804,-73.97849123,
6065375,40.71303,-73.94063,Rockefeller Center,40.75869804,-73.97849123,
6067584,40.7587,-73.96705,Rockefeller Center,40.75869804,-73.97849123,
6068689,40.78402,-73.94974,Rockefeller Center,40.75869804,-73.97849123,
6069241,40.69039,-73.95947,Rockefeller Center,40.75869804,-73.97849123,
6070898,40.69382,-73.99334,Rockefeller Center,40.75869804,-73.97849123,
6072002,40.68524,-73.9607,Rockefeller Center,40.75869804,-73.97849123,
6072555,40.73669,-74.00375,Rockefeller Center,40.75869804,-73.97849123,
6073659,40.74439,-73.92163,Rockefeller Center,40.75869804,-73.97849123,
6075316,40.72115,-73.98308,Rockefeller Center,40.75869804,-73.97849123,
6075868,40.65452,-73.9596,Rockefeller Center,40.75869804,-73.97849123,
6079735,40.77098,-73.95034,Rockefeller Center,40.75869804,-73.97849123,
6080839,40.68836,-73.99763,Rockefeller Center,40.75869804,-73.97849123,
6081944,40.68237,-73.91977,Rockefeller Center,40.75869804,-73.97849123,
6084153,40.6874,-73.9383,Rockefeller Center,40.75869804,-73.97849123,
6086914,40.5927,-73.7899,Rockefeller Center,40.75869804,-73.97849123,
6087467,40.71558,-73.93926,Rockefeller Center,40.75869804,-73.97849123,
6088571,40.71687,-73.94656,Rockefeller Center,40.75869804,-73.97849123,
6089124,40.74068,-73.98999,Rockefeller Center,40.75869804,-73.97849123,
6095199,40.75966,-73.90924,Rockefeller Center,40.75869804,-73.97849123,
6096304,40.68835,-73.9736,Rockefeller Center,40.75869804,-73.97849123,
6099617,40.68485,-73.76063,Rockefeller Center,40.75869804,-73.97849123,
6100170,40.73489,-74.00182,Rockefeller Center,40.75869804,-73.97849123,
6100722,40.77516,-73.95224,Rockefeller Center,40.75869804,-73.97849123,
